,name,score
2523,Scenario - LP Mix,3.0856087100000003
5183,Terrified,3.08543025
713,I'm Still Here,3.0851810247
4382,CHICK,3.08475425
4082,Maneater,3.0844105
5101,Why Am I So Toxic,3.084393489
4741,100°,3.08430275
2322,Pink + White,3.083759048
4652,A New High,3.08374275
3200,"Lakers (feat. Ab-Soul, Polyester the Saint)",3.0836065179
4475,Art of War (feat. Denzel Curry & Rico Nasty),3.0832265
3342,The Precious Hours,3.08321825
5213,Savior,3.0830285
3119,Wah Wah,3.082969
3538,Award Tour,3.0829090838
4110,Special,3.082731447
2290,bad vibes forever,3.082361
919,BLEACH,3.08229672
4620,16,3.0820340230999994
4680,Bleach (feat. Denzel Curry),3.08184825
1937,Out of the Box,3.08119405
4362,reflection,3.081063
3149,Something 2 Dance 2,3.07986525
3513,Go2DaMoon (feat. Kanye West),3.079732
2588,She,3.079688
4013,Unsquare Dance,3.079199
415,Opposition,3.07912685
5548,Highs 2 Lows (feat. Cise Starr from CYNE),3.077851858
3687,vaya con dios,3.0777532890999995
1297,She's Long Gone,3.077539
3770,Clint Eastwood,3.0772565000000007
5776,Jumbotron Shit Poppin,3.077049
811,Orlando,3.07656
4301,The Legend of Korra,3.07518775
1702,21st Century Schizoid Man,3.07482525
56,Burnin' for You,3.0744735
5072,Paper Plates (with FERG & Nigo),3.07433225
3113,Robot Stop,3.074206
3455,Closer To You,3.0738907499999994
2170,WHO? WHAT!,3.07388306
4052,Lost In Yesterday,3.0723282844999997
2707,Good Life,3.072122
2199,Loosie,3.07137315
4420,Staying In,3.0712787500000003
4392,BALD! REMIX,3.0710490000000004
3302,Surf (feat. Gunna),3.07086525
3057,Gravehop187,3.069321172
5248,don't get depressed,3.0690197500000003
643,Sweden,3.068983750000001
2977,I Do (End Credits),3.06820875
1885,"Pistol (A. Cunanan, Miami, FL. 1996)",3.06814575
493,Morning Final,3.06800295
5457,Star Anis,3.0675634999999994
4699,Go with the Flow,3.0672588374
394,Dangerous (feat. Joywave),3.06707605
5209,Count Me Out,3.06692575
151,I've Got It All (Most),3.066344
1714,E's Flat Ah's Flat Too,3.0662377601
4107,Bad Business,3.065865155
5037,THINGS DON'T WANNA KNOW (feat. mingginyu),3.06581426
3782,let's go on a magic akai ride,3.065607
3602,Cut Me a Break (feat. T.I.),3.065416
34,Have a Cigar,3.06504625
4183,Diamonds Dancing (feat. Travis Scott),3.064863
5322,X-Wing,3.06483925
4837,Investigative Reports,3.0647237999999994
2620,Pull Up,3.06445652
4032,Lay_Up.m4a - Jay Versace Version,3.0644105
743,Step,3.0641150779
1402,Boys Will Be Bugs,3.06402139
4092,Life / Death,3.063932
2245,Bubblin,3.06384925
2372,My Guitar,3.063759048
4192,WokStar (feat. Strick & Skepta),3.063442171
5501,Huit octobre 1971,3.06338
4425,Going Down South,3.0632265
3392,Lavender,3.06321825
1987,Blood Pump,3.06119405
4312,Mexico,3.061063
2208,Oldie,3.0606745
920,The Ways (with Swae Lee),3.0603320121
3862,Dumpster,3.05985675
739,Reciprocal,3.05944225
4063,Music To Walk Home By,3.059199
3803,Freak,3.058645
2696,Smile/Petty (feat. Sonyae Elise),3.058549957
2901,Hol' Up,3.05755975
3124,Paul - Skit,3.0561244999999992
5007,Kokamoe Freestyle,3.055154978
5672,Dreamin Of The Past (feat. Kanye West),3.05458275
2546,8,3.0544894
5651,u dont kno me,3.053565
2321,Ivy,3.05340989
2549,ilomilo,3.0527857000000003
3822,Don't Let Go,3.0525855
4908,Spinin,3.0512908199999997
4072,Sweep Me Off My Feet,3.0494837
5510,Happy Melted City,3.0493225
3919,2PAC,3.04898847
2646,Justin Bieber Wrist,3.048549957
62,Hit The Ground Running (jredd's Act 2),3.047707289
2853,Blood,3.0475569999999994
3095,Yessirskiii,3.0475047881000004
4771,BOGUS,3.0474939999999995
1821,The Daily Heavy,3.0459755
221,Attention,3.0450054
4863,thailand,3.044835
2229,French (feat. Hodgy),3.044235
3406,いつも何度でも,3.0440358431
1124,Thunder Launcher (feat. Tee Lopes),3.04393775
3866,Cash Machine,3.0431902500000003
2702,Sweet Chick (feat. BJ The Chicago Kid),3.04106125
3352,Frank Lucas (feat. Benny the Butcher),3.04086525
1852,"Coast/Clear (feat. Kirk Knight, Nyck Caution & Issa Gold)",3.0406379999999995
374,Debra,3.0404079857
2439,Father Stretch My Hands Pt. 1,3.0403275
5347,Vapour Trail,3.0400605
489,This Ain't the Summer of Love,3.0400286600000004
1367,SHAKE 88 FEAT. SAM SNEAK,3.03989475
4237,ficus,3.03906825
5,Spanish Ladies,3.038950616
3556,O Makalapua (Instrumental Version),3.03881475
5367,魂の叫び,3.0382792500000004
4600,Shoddy Coding,3.03781325
2597,Lookin,3.037540439999999
4725,"Hey! (12"" Instrumental Version)",3.0370665
1794,Cracking,3.036994
3269,Talk No More,3.03592
2830,Skinny Jasmine Intermission,3.0358795
3221,Kozo's Waltz,3.03491175
3814,The Castle In The Air,3.0345235
954,The Nile Song,3.033966
4638,Real As It Gets,3.03332775
5716,Lavender Lust,3.03317825
3568,Kahana Bay,3.032207
2806,Everybody's Jumpin',3.0319009999999995
5128,Storm,3.03187275
5081,The Raising Fighting Spirit,3.03162025
1317,WISH FEAT. KIDDO MARV,3.02989475
4057,Nimbasa CORE (twzzl Remix),3.0292765
5840,Vapor Season,3.0291721000000003
2338,Mikrokosmos,3.02882725
2460,Black Madonna,3.02735025
4095,The Lord of Lightning,3.02691875
2785,Lost Somebody,3.026424499999999
4805,A Woman,3.02535925
2182,Fake Names,3.0253025
2097,Follow God,3.0248855
2670,good kid,3.02445652
1103,Landslide,3.02400375
2295,Hot Gyal,3.02384925
5551,Think Different (feat. Substantial),3.02338
4688,FROSTY,3.02332775
1433,Otis McMusic,3.02311
445,The Floating Coffin,3.0227335
3006,Make It Right,3.021740199999999
3277,Post Animal,3.020974679
914,ZIPPER,3.02079075
1814,Riot!,3.0206760000000004
1796,Ghostride,3.02034575
1473,Surf Beat,3.0201360500000005
3344,Catch Me (feat. Naaz),3.02003938
5233,Tek It - Acoustic,3.0195912709999995
5164,TIME MANAGEMENT,3.0195465
3181,Faith,3.0194382500000003
57,Godzilla,3.0191880363
4189,I Like (feat. Karlae & Coi Leray),3.01861608
1119,My Kind Of Lady,3.0185636
4459,SIR BAUDELAIRE (feat. DJ Drama),3.0179995593
3548,Lyrics to Go,3.017967
1462,Talk to Me,3.0179195000000005
1412,Little Ghost,3.0179195000000005
3114,Gamma Knife,3.01770425
23,Take Five,3.0175113
4463,LUMBERJACK,3.01696875
2544,all the good girls go to hell,3.0169545
2249,All My Love,3.0169157499999995
4754,All in All,3.016909
3970,SugarCrash!,3.01682125
2263,Magic,3.0160849999999995
550,Don't Leave Me Now,3.0160375
4021,Plastic Boogie,3.01550575
5090,Ice Cream (feat. Rick Ross),3.0154045
4251,walk around,3.0150325
584,Lampshades on Fire,3.01464975
2586,Pulling Teeth,3.0142728199999995
3268,Run Up,3.01358
4309,bad weather,3.0134655
1438,Habit,3.0129002500000004
1566,I'm Just A Singer (In A Rock And Roll Band),3.01279575
3465,Passionfruit,3.01190575
4845,No Tellin',3.0118415106
1496,No You Girls,3.0116000000000005
2752,Late,3.01106125
4011,Far More Drums,3.0096610000000004
200,I Hate Jimmy Page,3.00824825
1286,10 Lovers,3.0076754999999995
2805,Kathy's Waltz,3.00752575
5783,The Dungeon,3.00730743
401,Paranoise,3.00716225
4307,cat's meow,3.00714775
1547,Last Fair Deal Gone Down,3.00673425
1619,Stormy Monday Blues,3.0066135
2369,Youth,3.0063175766
4533,BodyPartz - Slowed,3.00614125
742,Ain't Nobody,3.005624
5057,Mental [Feat. Saul Williams & Bridget Perez],3.005154978
4822,Koala's Lament,3.0051412499999994
8,Mad World,3.00490437
729,Gold on the Ceiling,3.00478354
5631,Eyes,3.00359225
3457,Bags,3.00281425
2119,All That,3.00210925
4320,Get It (feat. Tay-K),3.002007
4370,Blessed,3.002007
38,The Thrill Is Gone,3.0018807500000007
88,St. Andrew (This Battle Is In the Air),3.0018807500000007
3778,Heartstrings,2.99997675
102,Song For My Father,2.99978885
1992,Wet Willy,2.9993125000000003
637,Laredo Tornado,2.999182616
4889,south to west,2.9987716000000004
5266,me 2,2.998548785
5277,Sahara - Sped Up,2.998434
3598,Apartment (feat. Benny Sings),2.997967
840,Blues March - Remastered,2.99781625
3451,How - demo,2.99766854
947,Don't Front,2.997163
4070,Sun's Coming Up,2.9970585
3920,SKIT 1,2.9968212499999995
1573,Stand by Me,2.99582425
1762,"Look Alive, Sunshine",2.99578665
4515,Killer,2.99567685
3237,December 4th,2.9953575
1799,The Letter,2.99497825
53,Clockwork Creep,2.9947425
4504,Just A Stranger (feat. Steve Lacy),2.99449625
2843,Annie,2.99443305
3541,Midnight,2.994424
211,Rag and Bone,2.9943674499999995
733,Sister,2.994204577
1092,Hold On Tight,2.9941188
1876,Pressure,2.9940765000000003
2120,Art School,2.99388306
3273,THE BALLOONS,2.99387125
1615,The Fox (What Does the Fox Say?),2.9937655
1192,Sometimes...,2.9933665
1770,DESTROYA,2.9930359500000003
2127,I'm My Own Doctor,2.9929947698
3588,Waiting In Vain,2.9929090838000003
4953,starstruck,2.99199845
3415,This Side,2.99190575
5597,Monday Loop,2.9917692499999995
2883,"Method Man (feat. Method Man, Raekwon, GZA, RZA & Ghostface Killah)",2.991739
2859,In Parallax,2.991614
5402,thraxx,2.9914040156
2788,Ego,2.99045875
3096,Strawberry Peels (feat. Young Thug & Gunna),2.9904145
5397,Embalagens,2.9900605
2153,Location,2.98998175
659,Endless Lies,2.98969825
3423,Wings,2.98952709
1372,Megalo Strike Back,2.9889855
1221,Save the Children,2.9888545
466,With A Little Help From My Friends - Remastered 2009,2.98881004
3515,Beno!,2.98844525
443,I Come from the Mountain,2.9880029500000003
4073,Paint Me Silver,2.98768925
665,"King's Dead (with Kendrick Lamar, Future & James Blake)",2.987484
3854,Perihelion,2.98744225
5725,tang wu,2.987236
344,Easy Does It,2.98707605
731,Money Maker,2.9870590000000004
3294,Wonda,2.9869195
5344,Alpha Wheel,2.9867747500000004
784,Silly Love,2.986568469999999
4527,Suddenly,2.986509
1797,Fall Down,2.98646952
1091,21st Century Man,2.98640625
5663,No te espero,2.98633225
4616,durag activity (with Travis Scott),2.9854815
2711,Flashing Lights,2.9854105000000004
1173,Broken Leg Days,2.9849835
1042,Living a Boy's Adventure Tale,2.9841188
412,Contraption/Soul Desert,2.98386283
2964,Over Now,2.9832809999999994
3428,Terminal Jape,2.982630615
5547,Kumomi,2.98176925
4831,Gold,2.9807285
4155,10 Freaky Girls - Instrumental,2.980065777
3789,Undone - The Sweater Song,2.97966225
4949,sleepy woods,2.9794677499999995
5888,Blind,2.9791721
220,Five on the Five,2.9788325177
5099,I Don't Wanna Go,2.978751272
5804,CIA,2.977636
3083,I WANNA SEE SOME ASS (feat. jetsonmade),2.97755625
3300,Hot (feat. Gunna),2.97751675
3720,Oshun (with EARTHGANG & 6LACK feat. Jurdan Bryant),2.9772565
3698,Don't Blow Experiment,2.976999021
1186,Boy With Luv (feat. Halsey),2.976645
5202,Worldwide Steppers,2.9763214500000004
5761,يا لولو زس إز مزمار,2.9762467
1270,FlatBed Freestyle,2.97615425
1712,Tensions,2.97578665
2191,Shattered Dreams,2.97557625
3287,Comics,2.9753575000000003
3,Gangsta's Paradise,2.9747425
2094,It's Not The Same Anymore,2.97458975
4675,Chewing Gum!,2.974581
3004,Lonely Times,2.9741259
569,An Evening I Will Not Forget / Furthest Thing,2.97381725
3009,Bye Bye Baby,2.97371725
4030,Take_it_Back_v2 - Charlie Heat Version,2.9736424499999994
663,Corprophagist (A Bath Perhaps),2.97329825
2914,HiiiPower,2.973281
296,New World Rising / Ocean Breakup Reprise,2.9732297240000003
3404,テルーの唄,2.973062367
3478,Dat Dere - Remastered 2005,2.972630615
3872,Again & Again,2.9725855
3064,Aw Shit - Zillakami Solo,2.97232325
3231,35.31,2.9721125
909,"RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",2.972078
959,Every Day I Have The Blues,2.972078
2390,We Gon Make It (feat. Meek Mill),2.97110775
3276,Your Life Away,2.9710037499999995
5827,Not Out,2.9708125
3050,Bought the Plug a Present (feat. Jay Storm),2.9704532499999994
4702,The Hands of Doom (Skit),2.97044375
1328,FEEL.,2.970375
970,Boca Raton (with A$AP Ferg),2.9703320121
5845,Pop Shit / Xtra,2.9699385
3739,20 Something,2.96966225
4096,The Balrog,2.96959299
392,I Can't Go on Without You,2.9695567
3021,I'm Getting Sentimental Over You,2.96935525
5351,Sea of Tranquility,2.9692713364
687,Espionage,2.9691826160000003
4350,come down,2.9689015
3238,What More Can I Say,2.96859725
4409,durag activity (with Travis Scott),2.9679995593
4136,All Along the Watchtower,2.966950819
4045,One More Year,2.96691875
2885,"Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",2.9668805
1453,Japan,2.96682475
1157,T-Bone Blues,2.96649475
1041,The Blue Sky,2.9664062499999995
2610,R.I.P.,2.96510125
5759,مجنون ليلى,2.96504115
2279,Whoville,2.964235
4973,L.M.F.,2.9635460000000005
5723,Red Dot,2.9635425000000004
3655,Under Ground Kings,2.96311325
1694,Endless Lies,2.9628732500000003
4613,cocoa (with Don Toliver),2.962612
1361,ZUU,2.9626085
2453,30 Hours,2.962021
697,"Everybody Loves Me, Baby",2.961568755
1761,POWER,2.9613482500000003
1864,Fate of the Stars,2.960676
1820,Vinta,2.96062525
868,ASGORE,2.96048925
622,Make It Better (feat. Smokey Robinson),2.96022805
2971,Same Bitches (feat. G-Eazy & YG),2.95997075
3399,さんぽ,2.95965085
3855,Venusian 2,2.95961825
837,Are You Real - Remastered,2.9595640000000003
3473,Fair One,2.95952709
2763,The New Workout Plan,2.958631
4369,We Find Love,2.9583505
1239,DEITY,2.9581175221
4299,Greatest Change,2.9573797499999994
2410,Mortal Man,2.95735025
4599,Beach Episode (filler),2.95724275
3244,99 Problems,2.9569195
631,Music and Warm Bodies,2.956386085
5121,Away,2.955456250000001
5078,Konoha Peace,2.95437925
958,Hurt,2.9543435
1826,Scutum & Scorpius,2.9540765
5891,Notice Me,2.9539845
3461,Feel Something,2.953933
5329,Walkin - Cold Blooded Soul Version,2.9538675000000003
3421,Stuck (feat. Arin Ray),2.9536440389000003
4055,Glimmer,2.9532272500000003
4842,Energy,2.953213
5191,Virtual Insanity,2.95307175
5065,The Ills,2.95305525
1720,PILOT (feat. Sydney Bennett),2.95303595
1447,Never Enough,2.952228
1727,SMUCKERS (feat. Lil Wayne & Kanye West),2.95196055
1711,Cryin' Blues,2.951348250000001
4880,private island,2.95110825
3554,Moloka'i Nui,2.95106525
4225,just friends,2.9510362500000005
3580,Could You Be Loved,2.9500874999999995
1954,Penny,2.9500435000000005
3071,Cardigan,2.9493552499999995
3560,Kamakani (Vocal Version),2.94805975
3376,Yellow Hearts,2.947128423
1403,Randy Scouse Git,2.94682475
4306,hush hush,2.94657275
732,Run Right Back,2.94616295
3717,Ea'alah (Family) (with JID & EARTHGANG feat. Hollywood JB),2.94591
3992,One for the Razorbacks,2.9458512000000003
5874,Midnight's Interlude,2.94574325
4700,"Tick, Tick...",2.9453042499999995
794,Randy,2.9446665000000003
5355,Righteous,2.9439385
3605,Lester Diamond,2.94311325
4719,"I Hear Voices Pt. 1 (12"" Version)",2.9430144999999994
4769,You (feat. Travis Scott),2.9430144999999994
3469,Saffron,2.942993165
3419,Blue Moon,2.942993165
672,King Of The World,2.94022805
967,For B.B. King,2.94008575
917,Boo,2.94008575
5893,Smoking on my Ex Pack,2.9399385
5594,Puffin',2.93985855
1895,The Best Room,2.9394297499999995
716,Evil Woman,2.93926499
2530,Woods,2.9391472499999995
3967,Infinite Rise,2.9391469999999997
891,Crazy Feelin',2.937906
4729,"I Hear Voices (12"" Instrumental Version)",2.93780175
2827,The Wonderful World of Annie,2.937378692
2504,CLOUT COBAIN | CLOUT CO13A1N,2.9373232499999995
2299,ATTENTION!,2.93691575
5524,Resistance,2.93636525
4870,slow it down (feat. Ty Dolla $ign & Alex Isley),2.9363460000000003
1764,Bulletproof Heart,2.9362377601
3942,Bone,2.9358512
792,Highlight of My Life,2.935624
4666,ONE OF ME (feat. Elton John),2.9354815
4586,THREESWORDSTYLE!,2.9348805
779,Mouldy Old Dough,2.93478354
3591,Exodus,2.934424
821,going down!,2.93427231
4297,The Avatar's Love,2.93378825
3022,"Compositional Theme Story: Medleys, Anthems And Folklore",2.9337435
1254,One of the Few,2.93359131
1737,Colossus,2.933042
1360,Act Up,2.932911
2907,Poe Mans Dreams (His Vice) (feat. GLC),2.9328655114
3109,Madrid,2.932151
4537,The Game,2.9311402499999994
1733,Domo23,2.930522
1378,Blunderbuss,2.930375
119,The Whale Song,2.9302735
3066,Sk8 Head,2.928767000000001
2415,Circles,2.9278514
5167,IT'S A MUST,2.9276500000000003
3008,So Many People,2.92672515
2451,Frank's Track,2.9266975
2771,Through The Wire,2.92626725
4583,Ziplock,2.92614125
5720,Out da Way,2.9260207499999997
3450,Pretty Girl,2.925436
5563,Luv(sic.) pt3 (feat. Shing02),2.9249725
744,Little Wonder,2.9246665
4787,CABIN IN THE WOODS,2.9243195218
425,Pigs (Three Different Ones),2.92284575
5738,Do Better,2.9227281
4670,SUN GOES DOWN,2.9220340231
2403,Momma,2.922021
1475,Fanny Mae,2.92191996
1671,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",2.9214605
1782,100 Degrees,2.921177
966,Stormy Monday Blues (live),2.92094125
3946,Cold Cadaver,2.9198414999999995
3996,Dominated Love Slave,2.9198414999999995
3409,世界の約束,2.9185064999999994
171,Broken Boy Soldier,2.91713071
4413,Up,2.91696875
3162,January 28th,2.9165980000000005
2416,ROXANNE,2.9165347500000003
4886,alotta cake,2.9164895470999994
582,Showdown - 2012 Version,2.91640125
1223,Paper Trail$,2.91638
2816,Silver Treads Among The Soul - Rudy Van Gelder Edition/1999 Digital Remaster,2.91618902
5508,We Are the Pagans,2.91603265
5087,It's Lifted,2.91581426
216,Old Enough,2.9148222
3168,G.O.M.D.,2.914706750000001
1719,DEATHCAMP (feat. Cole Alexander),2.91403051
2414,bad guy,2.9140055
3411,UP,2.913933
3072,After Party,2.9137435000000003
2733,Heard 'Em Say,2.9126685
674,"A Wall, A Century 2",2.9120015424
5197,Live It Back Down,2.91194145
823,$$$ - with Matt Ox,2.91191025
1549,Kind Hearted Woman Blues,2.9112181500000003
3878,Introduction,2.9112173441
5108,I'm So Done With You,2.9108055242
1783,Slow Down Turbo,2.9105220000000003
1845,"Snow In The Stadium (feat. Erick The Architect, Meechy Darko, Kirk Knight, CJ Fly & Issa Gold)",2.90942975
4242,euphoria,2.9092345
4865,rollercoastin,2.9092315
3032,All The Stars (with SZA),2.90890394
5018,Windows to the Soul,2.9083025
2228,I Thought About Killing You,2.908091
5389,Gliese 710,2.9079611
1905,Head Out,2.9079568
5179,Zombies,2.90766475
3033,X (with 2 Chainz & Saudi),2.90755625
4798,MUTT B,2.907310435
285,Somebody Loves Me (Live),2.9073018034
5726,you suck charlie,2.907049
1597,Sweet Life,2.9067342499999995
2720,Wet Dreamz - Live,2.906724
3767,M1 A1,2.9059099999999995
3757,New Genius (Brother),2.905856
4715,"Hey (12"" Version)",2.904372
4518,(Look Out) She's America,2.904045
915,SWEET,2.90395275
1665,TOO DEEP TO TURN BACK,2.9037655
1461,Advice,2.9022855
1411,Forever For Her (Is Over For Me),2.9022855
5029,Clair de Lune,2.9017525
4126,ball w/o you,2.90134639
4696,Rhymes Like Dimes,2.90067275
804,Jocelyn Flores,2.8998307913000003
1287,In Our Prime,2.89980825
5693,junglephobia,2.89932325
1280,Turn Blue,2.898943826
846,YuNg BrAtZ,2.89784325
4650,Trash Heap,2.89781325
3643,Sub-Mission,2.8974878800000003
1840,"Last Choir (feat. Meechy Darko, Kirk Knight, Erick The Architect, Nyck Caution & AKTHESAVIOR)",2.897378
830,before I close my eyes,2.897234189
5259,stay,2.89692575
786,Baron Samedi,2.8967529999999995
2990,Infrared,2.8963600223
4689,Space Cowboy,2.8955058447
4750,Every Type of Friend,2.89530425
271,Whisper in the Night,2.8950054
1282,Year in Review,2.89459475
3864,"Me, Myself & I",2.8945235
3626,"The Very, Very, Very Strongest",2.8945220000000003
278,She,2.8941647500000003
1401,Devil Town,2.89410075
1155,Play on Little Girl,2.89391175
4134,Best I Ever Had,2.89368125
4913,Fourth Grade Freestyle,2.8934075000000004
3214,Hora Decubitus,2.89307175
2499,SUMO | ZUMO,2.8927857
2783,Black Spasmodic,2.8926685
3377,MISCOMMUNICATIONS,2.892213933
4059,Be Above It,2.89212675
2060,Rhinestone Cowboy,2.8920071700000003
2960,Spoil My Night (feat. Swae Lee),2.8919907
3641,Seventeen,2.8916210000000007
1732,Awkward,2.8911770000000003
3435,Canopnr '74,2.889803
4703,Who You Think I Am?,2.88964625
3105,En Trois Temps,2.88962325
4366,Hold Me Down,2.88941375
3452,E-GIRLS ARE RUINING MY LIFE!,2.88927175
580,Turn to Stone - 2012 Version,2.889227
465,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,2.88912685
