,name,score
692,On the Wagon,36559.94395602552
693,Till Tomorrow,76010.74509867147
694,Crossroads,34471.03010410777
695,Winterwood,57968.800809623666
696,Empty Chairs,53288.78667006087
697,"Everybody Loves Me, Baby",42030.7041325245
698,The Grave,25563.126869531126
699,Babylon,52739.115977064306
700,Mother Nature,41270.66285355359
701,Aftermath - Remix,32760.937206103255
702,Waterloo Sunset,33663.48382343323
703,Suzy-Hang-Around,28766.149034063295
704,Silence,63601.233788448786
705,Untethered Angel,44575.65499400477
706,D'yer Mak'er - Remaster,29371.636908571243
707,Toxic Waste,49090.41538698939
708,Over the Hills and Far Away - 1990 Remaster,60579.23266578653
709,Elysium,58862.358709521446
710,Love Bites - Remastered 2017,53433.67159238599
711,Lost for Words,35665.207129953014
712,Hollowed,15809.344678896878
713,I'm Still Here,56251.926070405265
714,Fire On High,42711.51331816125
715,Waterfall,45778.8209111722
716,Evil Woman,45154.50022467571
717,Nightrider,36047.5972019075
718,Poker,45742.689219915184
719,Strange Magic,24675.166130941318
720,Hey Gyp (Dig the Slowness),39843.21281612367
721,Down Home Town,58742.40960986583
722,One Summer Dream,22111.22709482162
723,Hotel Yorba,29575.89126380041
724,I'm Finding It Harder To Be A Gentleman,20912.4671106439
725,Expecting,30028.867509134496
726,Lo/Hi,32853.57366835108
727,Lonely Boy,37497.615337362964
728,Dead and Gone,38058.48366590671
729,Gold on the Ceiling,42627.87857615903
730,Little Black Submarines,30069.075207886395
731,Money Maker,33421.389280704985
732,Run Right Back,34810.33030753598
733,Sister,38173.847005813484
734,Hell of a Season,35572.575644920864
735,Stop Stop,35124.695984671016
736,Nova Baby,33012.02153866704
737,Mind Eraser,62676.29811219442
738,Leaps,88888.66111373929
739,Reciprocal,49815.34240197104
740,My Day Will Come,43760.30445047809
741,Crib,46181.57168556529
742,Ain't Nobody,42688.94732453466
743,Step,61470.41369909444
744,Little Wonder,40440.3902652688
745,Tightrope,10568.295640990093
746,Reciprocal - Reprise,62236.89333922021
747,ANB,48648.64463666787
748,Dark Purple,209293.68163607857
749,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,52739.1176457589
750,The Twilight Zone,41270.66473083501
751,Lessons,32760.93630222702
752,Tears,33663.486604590886
753,Something For Nothing,28766.149590294826
754,Dreaming,63601.231633051604
755,A Lover And A Fighter,44575.65513306265
756,Michelle - Remastered 2009,29371.63433600041
757,Lovely To See You,49090.416151807745
758,Send Me No Wine,60579.233291547
759,To Share Our Love,58862.35495495861
760,So Deep Within You,53433.668672170454
761,Never Comes The Day,35665.20671277937
762,Lazy Day,15809.34669523618
763,From The Pinnacle To The Pit,56251.92641804997
764,Awkward,42711.51276192972
765,Have You Heard - Pt. 1,45778.81813001455
766,Have You Heard - Pt. 2,45154.503353478074
767,Can't Help Falling in Love,36047.5951855682
768,Johnny Don't Do It,45742.68629969964
769,Sand In My Face,24675.166130941318
770,Donna,39843.21093884225
771,The Dean And I,58742.407037294994
772,Headline Hustler,22111.22709482162
773,The Hospital Song,29575.89126380041
774,Ships Don't Disappear (Do They?),20912.4671106439
775,Fresh Air For Mama,30028.86917782909
776,Cat's in the Cradle,32853.568662267295
777,And the Fun Goes On,37497.61269526319
778,Nut Rocker,38058.4813019227
779,Mouldy Old Dough,42627.874126306786
780,The Wall Street Shuffle,30069.07200955509
781,The Worst Band In The World,33421.38566520003
782,Hotel,34810.3264834442
783,Old Wild Men,38173.843877011124
784,Silly Love,35572.572585647446
785,Somewhere In Hollywood,35124.69271681077
786,Baron Samedi,33012.01820127785
787,The Sacro-lliac,62676.29699973135
788,Oh Effendi,88888.66306054965
789,When Someone Wants to Leave,49815.342610557855
790,River of Happiness,43760.30625823057
791,Early Morning Breeze,46181.57238085471
792,Highlight of My Life,42688.95156580009
793,I Will Always Love You,61470.41349050761
794,Randy,40440.38956997939
795,Living On Memories of You,10568.296962039978
796,Lonely Comin' Down,62236.89486885692
797,It Must Be You,48648.645540544116
798,Push and Pull - from the Dumplin' Original Motion Picture Soundtrack,209293.68260948375
799,Goin Baby,34993.554307480605
800,I Ain't Got Time!,39087.76199943113
801,Mixed Personalities (feat. Kanye West),37162.72271424228
802,Social Cues,27849.181616457925
803,BAD NEWS,20211.129176994855
804,Jocelyn Flores,24554.208756357908
805,Depression & Obsession,16196.15246579426
806,Everybody Dies In Their Nightmares,20362.79858354235
807,Revenge,27687.50834970654
808,Save Me,14730.357068772733
809,Dead Inside (Interlude),22007.23201847987
810,Carry On,27795.741028171193
811,Orlando,16915.4702006
812,Ayala (Outro),42876.59311134444
813,The Trooper - 2015 Remaster,18659.32355301198
814,"ALONE, PART 3",22918.260370212683
815,Moonlight,28264.998016520753
816,SAD!,27175.49840185122
817,the remedy for a broken heart (why am I so in love),15853.45317379568
818,Floor 555,31600.695559140255
819,NUMB,29958.970077634815
820,infinity (888) - feat. Joey Bada$$,19542.86994409078
821,going down!,17222.543595678377
822,Pain = BESTFRIEND - feat. Travis Barker,22123.102522836776
823,$$$ - with Matt Ox,8215.056633604021
824,love yourself (interlude),18586.373740993295
825,SMASH! - feat. PnB Rock,20678.343963882344
826,changes,32611.98262103336
827,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",18812.01295006162
828,Hope,13604.386129811688
829,schizophrenia,16907.15711300596
830,before I close my eyes,34402.83501808112
831,Survival Tactics,23581.08414290122
832,Hard (feat. Tay-K and BlocBoy JB),45127.35729218828
833,GOLD,48965.561365591726
834,a lot,42624.996703137636
835,1999 WILDFIRE,55930.771525277996
836,Six String Orchestra,48764.68736002826
837,Are You Real - Remastered,62558.55672621912
838,Along Came Betty,76501.54547390257
839,The Drum Thunder Suite - Remastered,63345.74120690903
840,Blues March - Remastered,58559.19012194005
841,Come Rain Or Come Shine - Remastered,94860.23524912323
842,Moanin' (Alternate Take) - Remastered,14854.884521410197
843,I Don't Wanna Do This Anymore,19136.721268773945
844,King,35474.00504148609
845,Slipknot,17279.208013076208
846,YuNg BrAtZ,28837.23507385216
847,RIP Roach,18328.33368767462
848,Guardian angel,27836.970227600836
849,Train food,34993.554933241074
850,whoa (mind in awe),39087.76220801795
851,BAD!,37162.72215801075
852,One Minute (feat. Kanye West & Travis Barker),27849.186135839118
853,difference (interlude),20211.12799500285
854,what are you so afraid of,24554.206183787075
855,Driving Along,16196.149545578719
856,Early in the Morning,20362.794968037397
857,The Moonbeam Song,27687.505707606764
858,Down,14730.356164896495
859,1812 Overture,22007.230697429983
860,Coconut,27795.739011831894
861,Let The Good Times Roll,16915.469157665877
862,Jump Into The Fire,42876.59067783149
863,I'll Never Leave You,18659.319103159727
864,Ghost Fight,22918.254668839487
865,Heartache,28264.992384676498
866,Bird That Carries You Over A Disproportionately Small Gap,27175.493048122727
867,Bergentrückung,15853.44830676978
868,ASGORE,31600.69048352753
869,Fallen Down (Reprise),29958.96840894022
870,Veteran of the Psychic Wars,19542.87140419855
871,Iris,17222.54477767038
872,21 Guns,22123.10175801842
873,Light of the Seven,8215.055729727781
874,Main Title (From Game of Thrones: Season 6),18586.373740993295
875,So High,20678.343685766577
876,Nuketown (feat. Juice WRLD),32611.983038207007
877,Foot Fungus,18812.01100325126
878,LA LA,13604.387311803694
879,Unbothered,16907.155722427135
880,Save Me Pt 2 (feat. Austin Lam),34402.833836089114
881,Adults Swim,23581.08337808287
882,Far Gone (feat. Lil Baby),45127.35680548569
883,Reborn To Rebel,48965.56080936019
884,Faucet Failure,42624.99593831928
885,U and I,55930.773541617295
886,Cat Piss (feat. Lil Yachty),48764.68868107815
887,He Diddy!,62558.55596140076
888,Love Too Good,76501.54693401034
889,Count on Me,63345.74030303279
890,Take Your Time,58559.188731361224
891,Crazy Feelin',94860.23413666018
892,Fire,14854.880071557945
893,Show Yourself,19136.720017253
894,Runaway,35474.00226032843
895,All Nite Long,17279.20620532373
896,Backlash Blues,28837.231875520854
897,Une Nuit A Paris (Part 1) / The Same Night In Paris (Part 2) / Later The Same Night In Paris (Part 3),18328.33160180638
898,Blackmail,27836.96786361683
899,Brand New Day,42949.02978365872
900,Flying Junk,48260.31472972322
901,Life Is A Minestrone,52440.530385329
902,The Film Of My Love,29738.76071580684
903,Channel Swimmer,40225.60950065249
904,Good News,16668.454282836065
905,GOOD MORNING AMERIKKKA,39488.97938675923
906,FOR MY PEOPLE,33774.26383991676
907,Y U DON'T LOVE ME? (MISS AMERIKKKA),37926.15351520219
908,ROCKABYE BABY (feat. ScHoolboy Q),44130.139506939944
909,"RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",42729.834512619986
910,SUPER PREDATOR (feat. Styles P),57059.46951043965
911,BABYLON (feat. Chronixx),47182.172130749364
912,LEGENDARY (feat. J. Cole),63014.745876080946
913,AMERIKKKAN IDOL,34284.41010204278
914,ZIPPER,46531.054022150776
915,SWEET,36158.21633735927
916,Roll in Peace (feat. XXXTENTACION),31206.07881419869
917,Boo,44509.82793981425
918,Purity (feat. Frank Ocean),46340.540773305926
919,BLEACH,40528.61225344162
920,The Ways (with Swae Lee),25429.605280847998
921,Stop Snitchin,49850.45768482307
922,I Don't Like,52908.76670941443
923,Stronger,49178.635293529485
924,Cymbaline,28001.53042143584
925,Feel The Love,23840.65315127038
926,Fire,26016.272148964417
927,4th Dimension,35050.89970471125
928,Freeee (Ghost Town Pt. 2),55081.49943276274
929,Reborn,41581.296985861845
930,Kids See Ghosts,33421.56209077961
931,Cudi Montage,65639.43038710709
932,Money Trees,14812.807277035272
933,Let It Eat (feat. Ugly God),27130.034348030134
934,Rubbin off the Paint,77603.26627505537
935,Sticky Hulks,38501.9539025219
936,Lost in the Supermarket - Remastered,19688.257173134694
937,Summer Knights,35903.56429941636
938,Waves,34755.87033576771
939,FromdaTomb$,26082.258793430683
940,Killuminati,54012.86107281929
941,Hardknock,27612.68607954694
942,World Domination,28806.186319075674
943,Pennyroyal,30191.22139975996
944,Daily Routine,45696.88266126777
945,Funky Ho'$,44014.270251121714
946,Snakes,44392.76379967484
947,Don't Front,38009.28181015614
948,Righteous Minds,42215.79233128582
949,Where It'$ At?,42949.031660940134
950,Third Eye Sh*t,48260.312435268155
951,Imagineer,52440.52892522123
952,Supersonic Rocket Ship,29738.76321884873
953,The World Is Ugly,40225.61096076026
954,The Nile Song,16668.45852410149
955,"Give 'Em Hell, Kid",39488.983419437835
956,Planetary (GO!),33774.267803066425
957,Vampire Money,37926.15859081491
958,Hurt,44130.139506939944
959,Every Day I Have The Blues,42729.834512619986
960,Vietnam,57059.46951043965
961,We Are The Champions,47182.172130749364
962,Another One Bites The Dust,63014.745876080946
963,Shake It Baby,34284.406486537824
964,"Cold, Cold Feeling",46531.049850414296
965,T-Bone Blues Special,36158.21133127548
966,Stormy Monday Blues (live),31206.07881419869
967,For B.B. King,44509.82759216954
968,Homicide,46340.53625392473
969,Sail On (Live),40528.611697210086
970,Boca Raton (with A$AP Ferg),25429.607922947773
971,Molly,49850.46178703062
972,Boss,52908.76608365395
973,"In The Cold, Cold Night",49178.63265142971
974,I Want To Be The Boy To Warm Your Mother's Heart,28001.526249699353
975,You've Got Her In Your Pocket,23840.654055146617
976,Give A Little Bit,26016.270271683
977,Lover Boy,35050.89942659548
978,Even In The Quietest Moments,55081.497833597095
979,Downstream,41581.29601245667
980,Babaji,33421.56111737443
981,From Now On,65639.42844029673
982,Fool's Overture,14812.807277035272
983,Hilary $Wank,27130.02982864894
984,My Yout,77603.26516259232
985,Sit N' Prey,38501.94980031436
986,95 Till Infinity,19688.253627158683
987,#longlivesteelo,35903.56005815093
988,My Jeep,34755.866720262755
989,My Yout,26082.254969338905
990,Komodo,54012.85731825645
991,I Know How It Ends,27612.684271794464
992,Star Wars: Galaxy's Edge Symphonic Suite - Music Inspired by the Disney Themed Land,28806.186805778263
993,The Imperial March (Darth Vader's Theme),30191.222234107256
994,Duel of the Fates,45696.8828698546
995,Star Wars (Main Theme),44014.26893007183
996,Cirrus Minor,44392.762895798594
997,Crying Song,38009.2785422959
998,Mr. Blue Sky - Live at Wembley Stadium,42215.79101023593
999,Up the Khyber,30351.880928529037
1000,Green Is the Colour,55381.10465523602
1001,Main Theme,33810.407681991644
1002,Ibiza Bar,22486.834461557595
1003,More Blues,73567.76446972284
1004,Quicksilver,11074.87244008643
1005,A Spanish Piece,23047.190871109742
1006,Dramatic Theme,31046.271537958
1007,Bodies,25949.938680205232
1008,Let's Dance,29953.7120803357
1009,Bugle Call Rag,34199.58703913097
1010,Don't Be That Way,32208.894527373996
1011,When Buddha Smiles,30991.466847068088
1012,Behind the Locked Door,90005.64515206315
1013,The Night King,28519.64838281219
1014,Oh My Love - Remastered 2010,27583.845103749936
1015,Z4L (with Bari & Jay2),34525.31865758535
1016,Death of a Bachelor,37161.02624120989
1017,Sugar (feat. Francesco Yates),54410.695168078164
1018,Boredom (feat. Rex Orange County & Anna of the North),41978.61852264958
1019,The Business of Emotion (feat. White Sea),34233.5107016043
1020,Clean (feat. Jamie Lidell),44794.83403603874
1021,The Glow (feat. Kimbra),36486.48576906032
1022,Snowed In (feat. Rivers Cuomo),45084.43732904981
1023,Big Dater,52779.83556810622
1024,Welcome to the Black Parade,17143.822043982644
1025,THE WORLD REVOLVING,27361.4353952716
1026,Field of Hopes and Dreams,8143.297154399104
1027,Lancer,36640.19615058561
1028,Scatman (ski-ba-bop-ba-dop-bop),137440.4287059617
1029,Warm Slime,37113.01689047171
1030,I Was Denied,33860.278585109765
1031,Everything Went Black,24843.807017099654
1032,Castiatic Tackle,33459.90338484697
1033,Flash Bats,22095.44581501269
1034,Mega-feast,25248.76204507948
1035,MT Work,28069.38834770066
1036,Conquest - Acoustic Mariachi Version,29646.133758099782
1037,It's My Fault for Being Famous,36934.370926521595
1038,Cash Grab Complications on the Matter,40001.66467282578
1039,"Honey, We Can't Afford to Look This Cheap",43181.96315245088
1040,Train of Thought,26590.02731727611
1041,The Blue Sky,51381.904804665384
1042,Living a Boy's Adventure Tale,60333.914153910584
1043,Cluster One,44378.684095245786
1044,What Do You Want from Me,56050.37722632101
1045,Marooned,43598.11451805909
1046,A Great Day for Freedom,69430.80793519122
1047,Wearing the Inside Out,63148.775731755806
1048,Take It Back,64338.887706557034
1049,Coming Back to Life,30351.88155428951
1050,High Hopes,55381.10249983884
1051,Sitting In The Palmtree,33810.40789057846
1052,Art For Art's Sake,22486.836130252188
1053,Dream On,73567.76572124379
1054,"It's Alright, Ma (I'm Only Bleeding)",11074.87049327607
1055,RICKY,23047.192331217513
1056,PERCS | PERCZ,31046.27244183424
1057,7 Minutes In Heaven (Atavan Halen),25949.93617716334
1058,BLOCC IS HOT,29953.71507008018
1059,Helena,34199.588777354504
1060,To the End,32208.897378060592
1061,You Know What They Do to Guys Like Us in Prison,30991.471575036107
1062,The Ghost of You,90005.64911521281
1063,The Jetset Life Is Gonna Kill You,28519.64845234113
1064,Hang 'Em High,27583.84468657629
1065,"It's Not a Fashion Statement, It's a Deathwish",34525.3182404117
1066,Cemetery Drive,37161.02498968894
1067,I Never Told You What I Do for a Living,54410.69085728379
1068,Automatic (feat. Jenn Wasner),41978.61845312064
1069,Get Some Freedom (feat. Dragonette),34233.51438663819
1070,The Sun Always Shines on T.V.,44794.83584379121
1071,And You Tell Me,36486.48834163115
1072,Love Is Reason,45084.4389977444
1073,I Dream Myself Alive,52779.83271741962
1074,Here I Stand and Face the Rain,17143.819679998636
1075,I Come from the Mountain,27361.43296175865
1076,Tunnel Time,8143.2959724071
1077,Tidal Wave,36640.19267413854
